Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
27890	-3282.9630242425691904	-3302.0397405365852137	19.076716294015959363	0.79653416598795423464	0.357996	0.0589558	0.0569907	0.0750984	0.0142421	0.00553258	0.0472636	0.148359	0.0273571	0.0223769	0.0790297	0.00854552	0.0179878	0.017911	0.463821	0.00794206	0.00635207	0.502157	0.00181646	0.45456927659664581043	0.28143	0.301857	0.134273	0.28244	0.094821	0.405735	0.95599	2.54345	0.91973488240117640125
27900	-3281.0613775675606121	-3300.1850052550353212	19.123627687474808567	0.9098045005648117689	0.357996	0.0616851	0.0504112	0.0558522	0.0120036	0.0050423	0.0597607	0.167311	0.0142445	0.0234561	0.0871343	0.0248072	0.0149576	0.0191507	0.538978	0.00226075	0.00867133	0.42272	0.00821874	0.47829572135881254225	0.291696	0.312974	0.137013	0.258317	0.118625	0.447855	0.983285	2.45024	0.93466174084002062727
27910	-3282.3015849493476708	-3298.3942395027906969	16.092654553443026089	0.90476082207913455235	0.484619	0.0727985	0.0489943	0.0869139	0.0219726	0.00993562	0.0403393	0.272398	0.0192309	0.0285612	0.090557	0.0419217	0.0188001	0.017518	0.542362	0.00281981	0.0106723	0.42314	0.00348733	0.49303938187789148051	0.308349	0.290647	0.135458	0.265546	0.117581	0.446127	0.982234	2.45406	1.2370414445633899359
27920	-3291.1722831668694198	-3302.869458912402024	11.69717574553271433	0.89999669802593385004	0.709066	0.0734585	0.0598727	0.15157	0.0448966	0.00505765	0.0776772	0.314292	0.0192309	0.0479309	0.135954	0.0192947	0.0175985	0.0143036	0.542971	0.000664434	0.00810859	0.432153	0.00179969	0.52909293304684656967	0.304947	0.283176	0.134448	0.27743	0.116594	0.444483	0.981229	2.45769	1.6758995148338244885
27930	-3286.800985321879125	-3303.9264172291123032	17.125431907232862017	2.1233708307554080008	0.418168	0.0486606	0.029599	0.126773	0.0160266	0.0112819	0.0841627	0.176473	0.0255798	0.0327261	0.12499	0.0262402	0.0184339	0.0164069	0.533825	0.00596209	0.00579347	0.42002	0.017993	0.58372536402308927705	0.306379	0.294269	0.126252	0.2731	0.30757	0.667523	1.07279	1.95212	1.1391145966553535285
27940	-3290.6053703770867287	-3306.5755656247019942	15.970195247615386336	1.1466421206648234055	0.507516	0.0538006	0.0632624	0.0590736	0.020272	0.00688101	0.0609575	0.141452	0.0138281	0.0376147	0.269275	0.0324635	0.00553051	0.00677758	0.477534	0.00202184	0.010756	0.473028	0.0298826	0.58751663593706926481	0.327672	0.299662	0.130599	0.242067	0.16525	0.516789	1.02061	2.29735	1.2719277742667121078
27950	-3291.5981001892032509	-3304.8413894501127288	13.24328926090958447	1.9931934266552824297	0.71798	0.0743228	0.0800347	0.0896493	0.0229609	0.012365	0.0768176	0.0703876	0.0339959	0.0398865	0.282132	0.0310909	0.00254977	0.00859302	0.48336	0.00118685	0.0164967	0.484741	0.00562276	0.61124291030482202913	0.295973	0.316788	0.132671	0.254568	0.292461	0.654288	1.06982	1.98343	1.5341730516799998441
27960	-3295.6674070603244218	-3309.0077023983653817	13.340295338040807138	0.89371465916192438517	0.503388	0.0854047	0.0757473	0.0814253	0.0314098	0.00518478	0.141748	0.283085	0.045623	0.0380052	0.194643	0.0238327	0.00116296	0.00931524	0.405616	0.00272472	0.012675	0.564162	0.00550682	0.53139377463088410813	0.294826	0.294956	0.13155	0.278668	0.11529	0.442297	0.979886	2.46253	1.5106598903161680969
27970	-3284.4467409025924098	-3303.4956359091420381	19.048895006549457776	0.82390165495677580854	0.334056	0.0640246	0.0417958	0.0480855	0.0260922	0.00683225	0.0490073	0.173937	0.0127734	0.0475752	0.102004	0.0208179	0.00098559	0.0166849	0.457397	0.0129927	0.0104044	0.489129	0.0133924	0.46117247989091531002	0.28272	0.307876	0.144387	0.265017	0.100634	0.416582	0.963364	2.51942	0.92798686406337294041
27980	-3287.6576655397225295	-3307.0818231380662837	19.424157598343267495	1.3305344888042562879	0.306035	0.0391743	0.0648313	0.0630461	0.0243335	0.0151482	0.0477583	0.164866	0.0183161	0.025779	0.14463	0.00652712	0.011988	0.0253377	0.460623	0.0107029	0.00638546	0.495687	0.00126402	0.50880744490949170178	0.292189	0.292269	0.144777	0.270766	0.197917	0.557683	1.0387	2.2057	0.93243277950031966395
27990	-3284.8065456160088615	-3302.8155147466682138	18.008969130659266966	1.9342941739310883786	0.326612	0.067026	0.0618997	0.0962741	0.0160981	0.0154063	0.061222	0.168136	0.0112289	0.0370785	0.14463	0.017359	0.0374734	0.0144272	0.492478	0.0130805	0.0141578	0.46134	0.00451639	0.5662997039098277563	0.303976	0.292719	0.142646	0.260659	0.285303	0.64784	1.06826	1.9986	1.0604446087428285317
28000	-3287.7175661082515035	-3303.0093917720023455	15.291825663750550746	1.0309228478662544326	0.559773	0.0543579	0.0998721	0.0719861	0.0136252	0.00297541	0.101104	0.207874	0.0319692	0.0477475	0.122353	0.0164191	0.00155477	0.0181689	0.498888	0.00686476	0.00421524	0.469749	0.00211322	0.51052642450170560018	0.282431	0.319837	0.130408	0.267324	0.143082	0.485853	1.00494	2.36612	1.3316110685561233229
28010	-3284.327430240326521	-3302.9056616800257871	18.578231439698857486	1.6376345960655953604	0.333348	0.0608811	0.0648027	0.0745326	0.0107546	0.00753839	0.0757701	0.174796	0.0246592	0.0259719	0.148241	0.012054	0.00118908	0.0158201	0.516748	0.00134134	0.0223634	0.440911	0.002817	0.54287151154325097302	0.283763	0.319108	0.115262	0.281867	0.245823	0.60997	1.05758	2.08663	1.0145388123588761076
28020	-3285.4940064970837739	-3304.4987564910879883	19.004749994004029645	1.888139206018175642	0.361703	0.0496795	0.0918609	0.0668338	0.0176311	0.0172663	0.0492086	0.153756	0.015431	0.0307882	0.0708899	0.0374004	0.000514609	0.0269057	0.554789	0.00284103	0.00777911	0.40382	0.0038647	0.56699078480313502837	0.292271	0.303894	0.141515	0.26232	0.279546	0.642566	1.06692	2.01097	0.96296326367176365846
28030	-3283.1793823299303767	-3302.0433705325331175	18.863988202602989475	2.6726073710753510682	0.335134	0.0564344	0.0320266	0.0625595	0.0235354	0.0107447	0.0487246	0.176943	0.0239534	0.0472338	0.0854415	0.0225242	0.00533924	0.0299107	0.455034	0.00185968	0.00602819	0.506675	0.000492622	0.57998343631146376254	0.275533	0.304194	0.147547	0.272726	0.362234	0.711623	1.08034	1.8458	0.93059415248239762963
28040	-3280.6156149355415437	-3299.5773329620951699	18.961718026553764815	1.6350516116864113325	0.345909	0.0717012	0.0421651	0.0712852	0.0223086	0.00873411	0.0397179	0.176943	0.0239534	0.0333478	0.100565	0.0165598	0.0230663	0.017982	0.450547	0.0111339	0.0134366	0.506703	0.000197917	0.53870532285028127628	0.294389	0.283305	0.149202	0.273104	0.245451	0.609594	1.05746	2.0875	0.97625619599657575964
28050	-3290.116146077285066	-3310.0266281211170281	19.910482043832047339	1.6538676733223807158	0.298167	0.044622	0.0363394	0.102944	0.0310193	0.00678511	0.0511065	0.174623	0.0139065	0.0291609	0.0811823	0.00327321	0.00775525	0.0221269	0.60217	0.0130005	0.00529036	0.356951	0.000461088	0.54487190816150465889	0.284276	0.308608	0.116175	0.29094	0.248143	0.612313	1.05831	2.08123	0.88088471559445913339
28060	-3295.2747195864831156	-3307.9503046327563425	12.675585046272964007	7.8629758910302447461	0.390193	0.0624157	0.0704763	0.103624	0.0112208	0.0246017	0.0731648	0.287	0.0209506	0.0495437	0.0811823	0.00444334	0.00329711	0.0239312	0.526289	0.00608783	0.00261965	0.439455	0.00161793	0.59878608954186096636	0.284092	0.302317	0.133456	0.280135	0.589952	0.850975	1.07696	1.48212	1.182112922623792306
28070	-3286.0223156373849633	-3304.0432948961201873	18.020979258735422945	1.142728579980158532	0.467399	0.0590733	0.0689363	0.0718536	0.0128806	0.0131916	0.046683	0.15651	0.0220401	0.0361031	0.0800285	0.0287445	0.0031945	0.0231408	0.643187	0.00126915	0.000421982	0.316807	0.0151743	0.54485651437368409766	0.294342	0.285097	0.129296	0.291265	0.164521	0.515816	1.02014	2.29952	1.0666383471907929792
28080	-3285.3443811719475889	-3303.4787154617629312	18.134334289815281949	2.2677754839930290842	0.441486	0.0450063	0.0491203	0.0533587	0.0303772	0.00862681	0.0664105	0.175519	0.0140335	0.0385708	0.076429	0.0290703	0.00186702	0.017488	0.496512	0.00360067	0.00313	0.470528	0.00874161	0.58528578452566049073	0.289154	0.275738	0.156902	0.278205	0.323273	0.680769	1.07544	1.92051	1.0298762139431265616
28090	-3289.2899992739585286	-3307.2827626215698729	17.992763347611287372	2.5723049625815805896	0.424745	0.0532317	0.0449502	0.102349	0.0101789	0.00823231	0.0331871	0.157789	0.0278408	0.0298194	0.108825	0.0135254	0.00986949	0.0151676	0.563486	0.00299618	0.00403848	0.397629	0.0166826	0.60863689812276100533	0.299523	0.289858	0.145028	0.265591	0.353206	0.704712	1.0794	1.86268	1.0245437771071321809
28100	-3283.7115358036080579	-3301.5351894564960276	17.82365365288815795	1.3419054437072395203	0.414164	0.0829999	0.0563957	0.0856024	0.0128681	0.00913869	0.0664994	0.208188	0.0161504	0.0468108	0.0714204	0.00766498	0.0147246	0.0289348	0.455978	0.0077958	0.00199435	0.504213	0.00108463	0.56321437198794510604	0.286048	0.303418	0.129868	0.280666	0.199835	0.559936	1.03961	2.20062	1.0926268778199927922
28110	-3284.0676714909777729	-3302.6762778996453562	18.608606408667679233	1.3970582698076885464	0.421282	0.0440559	0.064782	0.0856024	0.0158282	0.00965302	0.0416481	0.142847	0.0154347	0.0298234	0.120379	0.014747	0.0084448	0.0275782	0.591243	0.00349243	0.00108238	0.375397	0.00120635	0.58208418079680157575	0.30785	0.297166	0.128137	0.266847	0.208973	0.570474	1.04376	2.1768	1.0145270114928426342
28120	-3283.6981612433105511	-3303.7975909086489992	20.09942966533881048	0.90261013898731323746	0.249366	0.048068	0.0595935	0.0832839	0.014095	0.014188	0.0554004	0.165911	0.0158845	0.0364186	0.0771762	0.0121392	0.00452998	0.0267743	0.527141	0.0102495	0.0128619	0.41495	0.00802305	0.5006141608576116786	0.27112	0.323862	0.13343	0.271588	0.117136	0.445386	0.981782	2.4557	0.83605398095328475883
28130	-3286.1552576025669623	-3304.983344547570141	18.828086945003406072	0.80578986334598579067	0.342988	0.0705571	0.0716117	0.0637697	0.0168242	0.0066946	0.04164	0.183992	0.0147239	0.0410287	0.0696308	0.0214444	0.00160047	0.0130146	0.556527	0.00994092	0.0128141	0.39586	0.0118433	0.48304650611779714753	0.268536	0.339758	0.136919	0.254787	0.0967902	0.409455	0.958546	2.53521	0.94650569011324725555
28140	-3298.5369088711499899	-3315.9341886157772024	17.397279744627098808	0.69760319000078085949	0.376091	0.0625149	0.0360877	0.12231	0.0371913	0.0052104	0.0321753	0.172485	0.0120024	0.0281921	0.110593	0.0359469	0.0322065	0.00619567	0.496357	0.0143815	0.0184312	0.449661	0.0149741	0.48393546832486822318	0.330255	0.310612	0.124074	0.235059	0.0736764	0.362397	0.923977	2.63995	1.0630068921792925618
28150	-3288.0091960624645253	-3306.0469332859756832	18.037737223511090434	2.7410790141621981242	0.340209	0.0462164	0.0651657	0.0747062	0.0206708	0.00776295	0.0745254	0.173354	0.0184637	0.0502956	0.110593	0.0238898	0.00261897	0.00956528	0.477432	0.0191366	0.0202837	0.468528	0.00505485	0.5614765338630469671	0.284982	0.336092	0.137867	0.24106	0.368184	0.716104	1.0809	1.83481	1.0084713375389264822
28160	-3288.8159993112985831	-3305.7818861632613334	16.965886851962970638	2.4191700012562451505	0.485902	0.0416448	0.0567072	0.0880276	0.0164695	0.00807847	0.0422559	0.0967115	0.0290651	0.0474928	0.202232	0.0171593	0.00555315	0.00672148	0.524877	0.0190449	0.010068	0.432508	0.00678028	0.57155099725598190741	0.273612	0.324953	0.14483	0.256606	0.338657	0.693279	1.07765	1.89042	1.1372998455024094788
28170	-3290.1759148374367214	-3306.7429479038792124	16.567033066442274247	2.1780487889967616866	0.471241	0.0482719	0.0695743	0.0986919	0.0147817	0.016314	0.0530762	0.185707	0.026401	0.0474928	0.104186	0.0437932	0.0123465	0.00746545	0.489753	0.0225957	0.0103279	0.462402	0.00745539	0.56586221107595491286	0.288963	0.31038	0.152593	0.248064	0.313641	0.672703	1.07387	1.93979	1.191877291193471633
28180	-3284.3290462677446158	-3300.9763290586602125	16.647282790915419071	2.2658048664388563687	0.459235	0.043774	0.0592495	0.080242	0.0159684	0.00790346	0.100692	0.258878	0.018177	0.0278748	0.0895414	0.0163119	0.000852847	0.0140972	0.612375	0.00206217	0.00570396	0.358455	0.00730666	0.59590594333524837811	0.278346	0.300957	0.140047	0.280649	0.323065	0.680597	1.07541	1.92093	1.1786998467721703232
28190	-3289.1065094638370283	-3307.0437156028106074	17.937206138973820657	2.1749019651948247045	0.348307	0.0367922	0.0592495	0.0763497	0.0149507	0.0161135	0.0775944	0.262733	0.0103853	0.0293665	0.0895414	0.0306418	0.00301576	0.0151104	0.553403	0.00628147	0.00569216	0.412461	0.00705168	0.52566598548563092663	0.287087	0.281531	0.124784	0.306598	0.313295	0.672411	1.07381	1.94049	1.0550400002037840785
28200	-3286.6032580320852503	-3303.5535028811659686	16.95024484908074669	4.2419654104046582432	0.351018	0.0545732	0.0558561	0.0977367	0.0110478	0.00835875	0.0694461	0.178088	0.0248567	0.0540267	0.0847059	0.0144599	0.00185585	0.0221439	0.608715	0.00612964	0.013811	0.343513	0.00568751	0.60330696065657118954	0.303787	0.280978	0.133508	0.281727	0.46718	0.783182	1.08429	1.66535	1.0060300713513565807
28210	-3286.4812972618547064	-3304.1813114491942542	17.700014187339352389	1.1283968121800229678	0.438114	0.051602	0.0520445	0.0837394	0.00880909	0.00946681	0.0646434	0.261242	0.0227406	0.0309036	0.0534094	0.0144599	0.00675129	0.0151038	0.423499	0.00472117	0.0317123	0.515895	0.00906856	0.54574153872066677451	0.308443	0.275687	0.141078	0.274791	0.161837	0.512213	1.0184	2.30755	1.0979265034153458114
28220	-3284.3804476256982525	-3299.0332278725045398	14.652780246806253572	2.3945961304806564485	0.560432	0.0580968	0.0705036	0.132289	0.0195455	0.00693218	0.0752065	0.2373	0.00389857	0.0412965	0.135612	0.0269608	0.00210547	0.0116226	0.510252	0.00446903	0.0101926	0.458379	0.00508476	0.59623656663087853946	0.305092	0.282738	0.134834	0.277336	0.33623	0.691335	1.07733	1.89511	1.3701794257378208108
28230	-3282.3700256342908688	-3299.8000977703054559	17.430072136014665318	1.4390379716961616552	0.399398	0.0509708	0.066729	0.108158	0.0112732	0.00607599	0.0635035	0.249951	0.0151837	0.0388377	0.0943646	0.0143252	0.0136	0.0145509	0.48952	0.00842535	0.00381639	0.478833	0.00485412	0.57136271713741060285	0.306228	0.298457	0.139569	0.255746	0.21575	0.578084	1.04663	2.15953	1.132371264170689118
28240	-3283.9157434176240713	-3301.8926061550082522	17.976862737383981994	1.7767361751702639427	0.458254	0.0726244	0.0388546	0.0815005	0.0150616	0.011044	0.0321712	0.167428	0.0143509	0.0521423	0.108904	0.0172463	0.000700709	0.0124445	0.522843	0.00915202	0.00334363	0.436316	0.0159008	0.56606999147128078675	0.285538	0.294839	0.141187	0.278436	0.265085	0.628958	1.06325	2.04271	1.0702830372520708568
28250	-3285.9196558143512448	-3302.8292874407047748	16.909631626353725409	3.0527290105800135578	0.461528	0.0414742	0.067554	0.0826736	0.0103239	0.0149984	0.0752953	0.147955	0.0190615	0.0287666	0.13192	0.0112943	0.00615199	0.0223291	0.430889	0.00813436	0.0033028	0.52519	0.0101546	0.57219135110661301091	0.288646	0.302077	0.14834	0.260937	0.3933	0.734406	1.08276	1.78953	1.0989959632259007627
28260	-3282.2168885598280212	-3300.945806912817261	18.728918352989165186	2.5202179452357564848	0.297298	0.0537763	0.0590225	0.0916276	0.0261047	0.00415665	0.0784652	0.184099	0.0158306	0.0322094	0.0913175	0.0087834	0.0117144	0.0178689	0.484991	0.00820396	0.0140048	0.466805	0.00812626	0.58146355949546080222	0.285682	0.303057	0.145998	0.265264	0.348365	0.700949	1.07885	1.87183	0.95440534427482293101
28270	-3285.9842298585581375	-3306.1436112212072658	20.159381362649046565	1.4645781611190542559	0.296757	0.0500062	0.0380149	0.0774706	0.012171	0.00896784	0.0616872	0.131256	0.018412	0.0284712	0.120812	0.0133528	0.00193599	0.023542	0.543817	0.00948366	0.0133202	0.404556	0.00528082	0.49392755857132414343	0.301949	0.265424	0.129323	0.303304	0.219798	0.582552	1.04827	2.14938	0.85931456677996975735
28280	-3289.0477509704805925	-3305.6877846810075425	16.64003371052695357	1.5630636833398441343	0.38879	0.076228	0.0831296	0.10699	0.0223605	0.00496675	0.06516	0.202259	0.004319	0.0514526	0.161481	0.012018	0.0308487	0.0133891	0.493798	0.00769023	0.00947996	0.458031	0.0176126	0.58770428473288094384	0.294669	0.3104	0.133494	0.261437	0.234902	0.598728	1.05392	2.11245	1.2100043801330457871
28290	-3288.1175382258725222	-3303.4064592194035868	15.288920993530975778	0.89234991528509977066	0.567425	0.0745206	0.0865096	0.0709449	0.0131796	0.00704363	0.0717156	0.231845	0.0271733	0.0238579	0.102549	0.0138383	0.0249908	0.00917068	0.467567	0.00368913	0.0102311	0.491952	0.0173898	0.51997296147672245059	0.313398	0.288527	0.130841	0.267234	0.115006	0.441819	0.979591	2.46358	1.3155930421492305626
28300	-3286.9958183386224846	-3303.2951874880500327	16.299369149427505477	1.5138207826485252649	0.413804	0.0635569	0.0714945	0.119382	0.0149288	0.00864194	0.0517232	0.15343	0.0404525	0.0347729	0.239274	0.0313194	0.00205688	0.0124538	0.435331	0.00226478	0.00487465	0.542379	0.00269719	0.57916322455243263168	0.31268	0.294419	0.137304	0.255597	0.22745	0.590841	1.05122	2.13049	1.2448365868086697095
28310	-3287.1131447756984016	-3302.5740437975100576	15.460899021811899345	0.86966271576009646083	0.565511	0.0878245	0.0628681	0.0670561	0.0271332	0.00864194	0.0423776	0.272897	0.0117966	0.0343966	0.0777174	0.0323494	0.00428108	0.0166362	0.500048	0.00384418	0.00461157	0.463755	0.0111056	0.50965636845040163116	0.294054	0.323031	0.131284	0.25163	0.110273	0.433739	0.974534	2.48145	1.2948509370774941019
28320	-3285.4009692531481051	-3304.3508588681770561	18.949889615028794765	1.2037253325609882371	0.330992	0.0528835	0.0381109	0.0853914	0.0216355	0.00660047	0.0519618	0.163357	0.0151261	0.0511151	0.121006	0.0207628	0.0176487	0.023051	0.483685	0.0023815	0.0142815	0.459228	0.0173728	0.5393762356559037574	0.287083	0.3022	0.111891	0.298825	0.175727	0.530456	1.02698	2.26684	0.97659097954432361188
28330	-3283.6081619896549455	-3303.5768869772082326	19.968724987553386541	1.0659222874036529127	0.256819	0.0545735	0.0441258	0.0811087	0.0165885	0.0105569	0.0728979	0.201026	0.010237	0.0447908	0.0618957	0.00749151	0.00472207	0.0161845	0.483845	0.00352269	0.0147023	0.477962	0.00378377	0.48372472194626997544	0.278245	0.317166	0.128486	0.276103	0.149916	0.495707	1.01012	2.34426	0.86683313750410206922
28340	-3285.7174366649687727	-3305.0870283368221862	19.369591671853132908	1.1318180445487697749	0.36264	0.0541698	0.0473528	0.0452958	0.0159915	0.019529	0.0473009	0.127873	0.0272344	0.0295172	0.126178	0.015976	0.0121084	0.0163725	0.428611	0.0117083	0.0164259	0.52082	0.00606228	0.49501748261070532831	0.29143	0.2964	0.149199	0.262972	0.16248	0.513079	1.01882	2.30562	0.93116685954258671121
28350	-3279.6947461370841665	-3299.8189778463261064	20.124231709241623633	1.9334481249682287096	0.30474	0.0442857	0.0444678	0.0791854	0.0226299	0.00524262	0.0480297	0.144713	0.018064	0.0332393	0.0928987	0.00462178	0.00684052	0.0200912	0.487623	0.0121635	0.00678125	0.46687	0.00647136	0.56079824511250619956	0.285749	0.305627	0.138423	0.270201	0.285199	0.647745	1.06823	1.99882	0.84895783667778912385
28360	-3282.4012874788691079	-3298.5534221941311444	16.152134715262217668	0.84203099515321133683	0.5406	0.0537753	0.0759359	0.0915344	0.0225429	0.00587317	0.0517463	0.216522	0.0337118	0.0182882	0.0830907	0.0192931	0.00809815	0.020178	0.543505	0.000784702	0.00819223	0.421739	0.00560109	0.45392057572403371468	0.289135	0.294741	0.130938	0.285186	0.104466	0.423521	0.967954	2.50406	1.2210119972206916472
28370	-3283.6396697810369005	-3299.3995206435074579	15.759850862470258903	2.08592245354596173	0.499726	0.0605107	0.0602543	0.109365	0.0116712	0.0184002	0.0448404	0.221314	0.017131	0.026655	0.1831	0.0224902	0.00225681	0.0159187	0.484889	9.05354e-05	0.0136799	0.480339	0.00508288	0.59338152533988997028	0.302409	0.296299	0.131921	0.269371	0.30332	0.66385	1.072	1.96083	1.2777148677416192424
28380	-3282.126029179060879	-3301.0988452243495885	18.972816045288826814	2.0193713635586729715	0.324047	0.0572058	0.0576544	0.0907089	0.0161457	0.00580995	0.0425769	0.173056	0.0248322	0.0205332	0.116948	0.0248024	0.00558279	0.0137303	0.487549	0.00128701	0.00246546	0.466723	0.028245	0.58778171020766778465	0.296192	0.318525	0.138119	0.247164	0.295576	0.657058	1.07047	1.9769	0.95990377689415840035
28390	-3287.9103579241132138	-3303.5166435289188485	15.606285604805474776	2.3312013997222074124	0.614205	0.0393989	0.076174	0.0710221	0.0191186	0.00386171	0.0745158	0.163864	0.0391617	0.0333459	0.123697	0.00988878	0.0105541	0.010567	0.522768	0.00200914	0.000147221	0.452922	0.0115861	0.63363288773789749886	0.305111	0.299202	0.137426	0.25826	0.329846	0.686169	1.07643	1.90755	1.2788078664345612356
28400	-3285.6589738129332545	-3302.9278970635145924	17.268923250581650564	1.5892609977908331853	0.436841	0.0597676	0.076174	0.0839079	0.0242037	0.0102558	0.0563301	0.166262	0.0177996	0.0103073	0.179954	0.00984677	0.0149511	0.0239269	0.474229	0.00606007	0.000452727	0.483305	0.012026	0.54722930763906285634	0.307518	0.288333	0.132944	0.271205	0.238788	0.60277	1.05526	2.10318	1.1466006847128082935
28410	-3284.9403190435182296	-3300.9518160405805247	16.011496997062277359	1.2211288782800922004	0.510145	0.0460521	0.0706165	0.0974723	0.024404	0.00490332	0.073098	0.252145	0.0177996	0.0525041	0.0819266	0.0189756	0.0210345	0.0170043	0.562527	0.00145552	0.000430859	0.401052	0.0175305	0.57446526057771396534	0.302033	0.318209	0.125443	0.254314	0.178861	0.534437	1.02877	2.25793	1.2710771695212699228
28420	-3289.0980129883514564	-3305.9304258290599137	16.832412840708428803	1.2960797201131677436	0.386952	0.0687722	0.072703	0.139207	0.0221462	0.0161521	0.0579463	0.222488	0.0205168	0.0354953	0.126833	0.00927096	0.01255	0.0179926	0.500464	0.00361051	0.000893434	0.462132	0.0149074	0.60564056929369347593	0.297658	0.318472	0.123086	0.260784	0.192035	0.550676	1.03581	2.22148	1.1910321002343224883
28430	-3286.6747333304074346	-3301.8632870474621086	15.188553717054595893	4.194226379285002082	0.513745	0.0538597	0.0558493	0.0830717	0.0161174	0.00686946	0.0977395	0.186815	0.0210787	0.0500384	0.0908332	0.00932218	0.000439255	0.0188461	0.455759	0.00378177	0.000635503	0.511609	0.00936887	0.60430132387735469024	0.307008	0.299058	0.131725	0.26221	0.464724	0.781669	1.08432	1.66928	1.1857786389933204774
28440	-3287.9611056528419795	-3307.1244803500899252	19.163374697248016787	3.04114196866021258	0.252413	0.0631817	0.0629237	0.0673199	0.0249877	0.0054639	0.0410521	0.237731	0.00721807	0.0449712	0.0510583	0.0153873	0.000758175	0.0181854	0.605611	0.00814141	0.000874772	0.355968	0.0112194	0.59497609099737902572	0.296253	0.298693	0.118991	0.286063	0.39242	0.733781	1.08271	1.79109	0.8744659263388713244
28450	-3287.2790288471619533	-3305.676878696986023	18.397849849824108759	1.7386644806408895203	0.362086	0.0618287	0.0626005	0.100373	0.0131161	0.0111503	0.0528611	0.177104	0.00888615	0.0382111	0.0858679	0.0526161	0.00283845	0.0103537	0.581616	0.00830073	0.000717248	0.386893	0.0121191	0.54705612824608196298	0.292286	0.322589	0.110946	0.274179	0.25995	0.623997	1.06183	2.05422	1.0295393323483605919
28460	-3287.3854543926822771	-3304.1283351420415784	16.742880749358988623	1.8980059455810733837	0.421617	0.0791488	0.0581919	0.101587	0.0322839	0.0085829	0.0369587	0.208017	0.00923825	0.028329	0.153406	0.038436	0.012916	0.0158251	0.609583	0.00898183	0.00133775	0.356065	0.0082077	0.56997352438190318491	0.296801	0.298414	0.134616	0.270168	0.280788	0.64371	1.06721	2.00829	1.1887119877547187574
28470	-3280.0926269847677759	-3297.337781872389769	17.245154887622270223	0.95919486421992916636	0.387835	0.0599937	0.0496632	0.0785638	0.0208528	0.00480499	0.0732558	0.230343	0.030829	0.0387234	0.123028	0.0276427	0.00334995	0.012067	0.455246	0.00538733	0.00425808	0.510352	0.0126896	0.48640101100185273442	0.3008	0.30578	0.136665	0.256755	0.128742	0.464134	0.992895	2.41423	1.1288855835744486811
28480	-3284.8509159862455817	-3302.2898597464036357	17.438943760158171159	1.099684502568838651	0.30405	0.0632119	0.0914997	0.117787	0.026475	0.00870041	0.0543274	0.250041	0.0169878	0.0297644	0.109551	0.0376559	0.0121878	0.0226204	0.43539	0.00132996	0.00876164	0.525792	0.00610672	0.53374139490264804753	0.288855	0.302641	0.137878	0.270626	0.156403	0.504792	1.01474	2.32407	1.1222393319097621056
28490	-3282.3405187864500476	-3301.5152874425716618	19.174768656121344179	1.3103940466680705779	0.325565	0.0582565	0.0545451	0.0956458	0.0119291	0.00478948	0.047698	0.195911	0.0252767	0.0236464	0.0719005	0.0277798	0.0141187	0.0244622	0.397248	0.00465119	0.00343292	0.568883	0.00132277	0.55127649849864757137	0.292059	0.299212	0.150881	0.257848	0.194492	0.55362	1.03703	2.21486	0.95706158052824941151
28500	-3284.1244948652597486	-3303.1404947722885481	19.015999907028596994	3.6228444892868933991	0.271112	0.0606805	0.028835	0.0687691	0.0106043	0.00772533	0.0449199	0.171491	0.00953209	0.0268165	0.114593	0.0137653	0.0171583	0.0257794	0.468961	0.00875957	0.00743844	0.487717	0.00134501	0.59437420451458156112	0.276145	0.300402	0.132285	0.291169	0.432361	0.761066	1.08424	1.72233	0.84600315824647565055
28510	-3284.9738627727883795	-3303.7315937133894295	18.757730940601064162	1.7488364562056670781	0.348097	0.051193	0.0430222	0.105887	0.0260134	0.0152072	0.0428955	0.189323	0.00988398	0.0446114	0.0735714	0.0249245	0.01857	0.0152639	0.513679	0.00469234	0.0143994	0.444022	0.0079437	0.55663683137529185174	0.293914	0.29694	0.11492	0.294227	0.261332	0.625339	1.06222	2.05111	0.99319968948131354125
28520	-3288.0542112204425393	-3303.1931016928529061	15.138890472410606591	0.73412429591478289836	0.449951	0.0749144	0.0452493	0.116206	0.0117029	0.0153158	0.0631766	0.307933	0.0135036	0.0457151	0.141179	0.00545453	0.00864203	0.0227411	0.463058	0.000443504	0.00795595	0.496881	0.00892023	0.50844760042017411727	0.296856	0.297597	0.148599	0.256948	0.081487	0.379196	0.936886	2.60243	1.2989420257449686424
28530	-3295.1787027820432741	-3313.2531933303639562	18.074490548320799377	0.87739073751449625505	0.323117	0.0515151	0.067866	0.100822	0.00879323	0.0236838	0.035115	0.15833	0.00980896	0.055932	0.141179	0.0466749	0.011894	0.0193366	0.558991	0.000904098	0.0110863	0.387883	0.0217995	0.47295584722672123767	0.315007	0.311589	0.133215	0.240189	0.111889	0.436522	0.97629	2.4753	1.0347310444549040476
