Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
3940	-3289.4591152421789957	-3307.3197176293124357	17.860602387133688751	0.8840686870532619146	0.372456	0.0703892	0.0966461	0.0879274	0.010771	0.028012	0.0558561	0.163589	0.00303075	0.0721804	0.026449	0.052239	0.0176172	0.0139532	0.54089	0.00861076	0.00497703	0.427228	0.00434118	0.47405044934557932779	0.288751	0.31996	0.121695	0.269594	0.113282	0.438901	0.97778	2.47004	1.0571639202567422178
3950	-3280.5062545859677812	-3297.2753065208930821	16.769051934925357727	0.93240394180737784513	0.435606	0.0619512	0.0451446	0.0825583	0.0133581	0.0108083	0.0613206	0.239499	0.0241157	0.119668	0.0234494	0.037856	0.0178445	0.0102198	0.581837	0.0130916	0.0045406	0.389765	0.000546095	0.53670156279854352999	0.289025	0.300724	0.126907	0.283344	0.123277	0.455447	0.98783	2.43345	1.1731796387957906802
3960	-3280.6428832382039218	-3298.6282802309192448	17.985396992715575237	1.1622438256038287729	0.377294	0.0605685	0.0404957	0.107925	0.0238788	0.00583352	0.0501218	0.196473	0.0267799	0.112592	0.0234494	0.0293289	0.0164678	0.0124858	0.551946	0.0149025	0.0100306	0.409618	0.00101783	0.54853325614498127383	0.297154	0.30052	0.126814	0.275511	0.168144	0.520621	1.02243	2.28881	1.0712086135342364646
3970	-3284.3490284626373068	-3301.9653448119388486	17.616316349301687438	4.2990555503504319645	0.330626	0.0559472	0.0688236	0.0815022	0.0153755	0.00817695	0.0723905	0.192329	7.80322e-05	0.0432933	0.0250735	0.0383924	0.00313931	0.0227137	0.530578	0.00258733	0.0141249	0.426195	0.00380122	0.55731619860439640668	0.297545	0.301154	0.133559	0.267742	0.470073	0.784955	1.08425	1.66073	0.93514702136454852521
3980	-3284.2497934554580752	-3301.5505071477346064	17.300713692276222133	2.5902289655977828176	0.473746	0.0633195	0.0548306	0.0930521	0.0154218	0.0120217	0.0803221	0.192329	0.000306179	0.0467562	0.0230414	0.0324633	0.00493137	0.0138726	0.587283	0.00232058	0.00495486	0.389224	0.00234555	0.60985491697130800315	0.305422	0.28708	0.131277	0.276221	0.354848	0.705979	1.07958	1.85959	1.0925409173458646706
3990	-3286.0567129162132005	-3304.2507551870439784	18.19404227083065706	1.7184868114844000786	0.437321	0.0540788	0.0344477	0.0900575	0.0252686	0.00390679	0.0416136	0.168577	0.00915143	0.120386	0.0157378	0.0341667	0.0158806	0.0168247	0.572166	0.00137007	0.0131527	0.379103	0.0173838	0.52594319000679812248	0.267545	0.326076	0.120952	0.285427	0.257188	0.621298	1.06104	2.06048	1.0505939259003402864
4000	-3289.9719689431854022	-3308.404194588604696	18.43222564541963493	1.4173356831623427077	0.450376	0.0514371	0.0350649	0.0638372	0.0205519	0.00111438	0.0685724	0.126058	0.0139839	0.11187	0.0278468	0.0557221	0.00575808	0.0184037	0.558229	0.000859452	0.0145001	0.401071	0.00693678	0.52896111612864238349	0.327002	0.265763	0.123359	0.283875	0.212265	0.574193	1.04517	2.16837	1.0321923536680548406
4010	-3292.3595449707399894	-3311.488668892284295	19.12912392154421326	1.5550392791653540048	0.255871	0.0697607	0.0442982	0.0821302	0.040989	0.00337373	0.0490676	0.21261	0.011564	0.102811	0.030347	0.0515571	0.00685955	0.0220613	0.511211	0.00105757	0.00561833	0.436189	0.0238628	0.49750678585481350469	0.305222	0.305994	0.135575	0.253209	0.233701	0.597469	1.0535	2.11533	0.96123851895226564146
4020	-3282.0978880015009054	-3300.567873509310175	18.469985507809564496	1.5071039944817672396	0.376415	0.0432233	0.0373127	0.0831721	0.022282	0.00867062	0.0632952	0.175439	0.0146778	0.102811	0.0189795	0.0409382	0.0406417	0.0100395	0.488159	0.00873451	0.00739261	0.466047	0.0196279	0.53639024757759290463	0.298241	0.289665	0.134766	0.277328	0.226418	0.589735	1.05084	2.13301	1.0278578331394345735
4030	-3286.5811212562234687	-3305.137352415285477	18.556231159062228642	1.4290118296158551559	0.321942	0.0671415	0.056741	0.0936106	0.021404	0.00326798	0.0282337	0.260182	0.00178917	0.0810429	0.0269792	0.0246613	0.0327858	0.012896	0.582574	0.00162301	0.00869924	0.387778	0.00642966	0.55997103180325979999	0.270717	0.308243	0.137712	0.283329	0.214145	0.576298	1.04597	2.16359	1.0197804402605084029
4040	-3284.1272093909401519	-3303.3136211821247343	19.186411791184148967	1.4703535029490366615	0.322415	0.0596326	0.0531109	0.105806	0.0123176	0.0107444	0.0539851	0.154373	0.0137008	0.07056	0.0259397	0.0499638	0.0240227	0.0245834	0.42657	0.000477283	0.00427884	0.534565	0.00952525	0.56585993603448125899	0.317604	0.290516	0.140314	0.251565	0.220706	0.583546	1.04863	2.14712	0.95657110945934875623
4050	-3285.2533542301612215	-3301.6163128223133754	16.362958592152146764	2.2887545792868713157	0.53026	0.0645683	0.0555083	0.105067	0.0184928	0.0132113	0.0519742	0.204649	0.00531605	0.091183	0.0117008	0.0383475	0.015467	0.0290625	0.400685	0.000103275	0.00650071	0.556211	0.00743781	0.58347718795824354832	0.290415	0.293054	0.135866	0.280665	0.325468	0.682581	1.07578	1.91617	1.2057453169765133261
4060	-3290.355736931679985	-3307.933383406136727	17.577646474456866343	2.2761934263970338144	0.492725	0.0326531	0.0522716	0.0398707	0.0109528	0.0128511	0.0724871	0.179175	0.00837732	0.115555	0.0093021	0.0429857	0.0158314	0.0135552	0.565637	0.000173848	0.00770784	0.399419	0.0135073	0.61799950323479502234	0.308564	0.297244	0.137789	0.256404	0.324156	0.681499	1.07558	1.91876	1.0850375691169746872
4070	-3280.4866860741535675	-3299.896299769399775	19.4096136952458167	1.268546806953697148	0.346583	0.048863	0.0522716	0.086943	0.0183942	0.0115983	0.050338	0.151889	0.001945	0.0815308	0.0172636	0.0470478	0.0180257	0.0175149	0.474603	0.000711059	0.0069473	0.474291	0.0259321	0.537850642682687341	0.268345	0.311035	0.140681	0.279939	0.187256	0.544875	1.03335	2.23452	0.93269286106841942097
4080	-3278.5459827552476781	-3295.8437663756080838	17.297783620360487333	1.1402220741967672435	0.414964	0.0694212	0.0646616	0.0755216	0.0162737	0.0073881	0.0725258	0.195536	0.00196897	0.150737	0.0160406	0.0364993	0.0172818	0.0179266	0.556271	0.00202452	0.00458804	0.410351	0.0088392	0.50167213946884325892	0.29702	0.30397	0.135863	0.263147	0.164053	0.515191	1.01984	2.30092	1.1388205886103823783
4090	-3280.3627339883259992	-3299.3773983164728634	19.014664328147027561	1.867496924227433075	0.358381	0.064358	0.0562635	0.0576695	0.0198194	0.00941617	0.0529381	0.179607	0.00162766	0.09266	0.00988083	0.0326773	0.0275718	0.0111885	0.549589	0.00899276	0.00823006	0.411577	0.0104222	0.58825938600031413284	0.292937	0.294196	0.149554	0.263313	0.276928	0.640141	1.06629	2.01664	0.96287023363930057673
4100	-3289.3242149719449117	-3305.0567988189004609	15.732583846955106921	0.91288667399769496402	0.532857	0.0795156	0.0910783	0.0780525	0.0254708	0.00262784	0.0966439	0.222912	0.00103893	0.0540761	0.0298796	0.0402464	0.0197996	0.010867	0.495415	0.0116808	0.0022035	0.473917	0.00591658	0.52127811684565383832	0.268551	0.333241	0.138944	0.259264	0.119261	0.448905	0.98392	2.44791	1.2741983159090948252
4110	-3292.1400800515352785	-3308.609801173267897	16.469721121732728619	1.199176025410474411	0.488138	0.090379	0.0547058	0.104269	0.0306018	0.0018593	0.0477205	0.218465	0.00950856	0.110241	0.0354828	0.0307062	0.00234969	0.0153172	0.448725	0.0101674	0.00179322	0.519063	0.00493367	0.48797980357512849015	0.29218	0.278527	0.141006	0.288287	0.174904	0.529401	1.0265	2.2692	1.2244272248610423848
4120	-3286.1466581260865496	-3305.1576632504288682	19.011005124342659656	0.96221887651273585451	0.3318	0.0561419	0.0530255	0.0857392	0.0144857	0.0068775	0.0861933	0.141444	0.0028491	0.0948062	0.0212901	0.0348798	0.0231226	0.0126156	0.403551	0.00459668	0.000166524	0.564526	0.0145447	0.51575005859053046908	0.291774	0.29621	0.138515	0.2735	0.129355	0.465094	0.993446	2.4121	0.95265468913216755364
4130	-3293.4851753531615941	-3311.0599511804780377	17.57477582731627308	1.6819059356000336525	0.372564	0.0636285	0.0640105	0.106593	0.0210087	0.00545622	0.089998	0.14548	0.0110264	0.13669	0.0363638	0.032642	0.0281975	0.00991487	0.443232	0.0280316	0.000388954	0.511678	0.00675506	0.55139104800192229039	0.271841	0.298249	0.147194	0.282716	0.252105	0.616278	1.05953	2.07209	1.1136591347693349796
4140	-3288.4628858255673549	-3307.889993502474681	19.427107676906928191	1.7734038984839257669	0.386327	0.0385077	0.0615241	0.0766361	0.0161168	0.0108683	0.0554007	0.0800842	0.0109908	0.139583	0.0131565	0.026821	0.00936537	0.0130088	0.419591	0.00853171	0.000828418	0.545998	0.0120422	0.59232672495505589438	0.317255	0.287115	0.158416	0.237215	0.264639	0.62853	1.06313	2.0437	0.92538135873550309007
4150	-3281.466117982005926	-3299.0306660490359718	17.564548067029733147	1.6546923813644058843	0.441948	0.0607999	0.0386776	0.0783466	0.0254688	0.00578615	0.0753292	0.226491	0.0295601	0.0638008	0.0212359	0.034759	0.0132524	0.0232047	0.443727	0.00455403	0.00530679	0.514578	0.00862971	0.56506675586040155945	0.305052	0.287412	0.145462	0.262074	0.248261	0.612431	1.05835	2.08096	1.1154556804083584076
4160	-3291.2062319568781277	-3305.789092070355764	14.582860113477703834	1.4587882570064207854	0.508637	0.0702784	0.0728383	0.0850061	0.0240671	0.00638177	0.0862873	0.272675	0.0126386	0.19851	0.00869659	0.0675386	0.00344856	0.00811468	0.443888	0.00575177	0.0101163	0.521767	0.0103619	0.59484440758475420896	0.280959	0.318216	0.130562	0.270262	0.218885	0.58155	1.04791	2.15166	1.4170028356236576972
4170	-3285.4743986466946808	-3303.7423676648413675	18.267969018146555271	2.1575814345779447123	0.361831	0.0560701	0.0553974	0.101384	0.0207222	0.0148243	0.0513794	0.209171	0.0116049	0.0832673	0.00438445	0.0311984	0.021714	0.00663455	0.543702	0.0117753	0.0159941	0.417969	0.00392487	0.60727543237315295688	0.315686	0.283458	0.140364	0.260492	0.311386	0.670789	1.07348	1.94435	1.0229482919665249252
4180	-3282.6163561188755011	-3302.4543400714205745	19.837983952545293675	1.4563099933043530676	0.292806	0.0322057	0.0545866	0.0595787	0.0158316	0.0108741	0.0527013	0.193954	0.00197957	0.0827181	0.0279935	0.0375814	0.028694	0.014827	0.550194	0.00791133	0.00860218	0.413597	0.00486872	0.56140295914168436564	0.318202	0.305618	0.12429	0.251889	0.218494	0.581119	1.04775	2.15264	0.89150457142919292686
4190	-3283.1737061306644136	-3302.0280578374963625	18.854351706831891988	2.6609238389734564123	0.351614	0.0476732	0.0537504	0.112172	0.0185391	0.00248974	0.0506039	0.149264	0.00418275	0.0810282	0.00999979	0.0361378	0.0149065	0.0115764	0.522096	0.0115834	0.0128454	0.436545	0.00535409	0.58767304197626490936	0.312813	0.283823	0.14757	0.255793	0.361201	0.71084	1.08024	1.84772	0.93236124439455758672
4200	-3287.3742035292461878	-3306.1799018386777789	18.805698309431587489	2.0697557868351670329	0.327306	0.0654609	0.0565524	0.0536011	0.0263262	0.0121761	0.0579003	0.161345	0.0155545	0.101767	0.0293302	0.0500953	0.0165797	0.0171729	0.483446	0.0091176	0.0160797	0.466331	0.00785257	0.57691962033525567843	0.322182	0.292438	0.142854	0.242525	0.301462	0.662232	1.07164	1.96467	0.97399425841697351292
4210	-3283.7600742958848059	-3303.4894840749784635	19.729409779093572297	2.1726746006076838036	0.340365	0.0509005	0.0588213	0.0770277	0.0146923	0.00338921	0.0472401	0.13267	0.000711108	0.087265	0.0171295	0.035952	0.00978261	0.0233342	0.407674	0.000638508	0.0249166	0.539789	0.00364866	0.56525826853135785477	0.290763	0.285436	0.154037	0.269764	0.313051	0.672203	1.07377	1.94098	0.8759468448225687931
4220	-3282.177932254539428	-3301.2964679710566998	19.118535716517204293	2.0959310048051804642	0.35549	0.062135	0.0344455	0.0770277	0.0095722	0.0120866	0.0610866	0.137282	0.0208811	0.100657	0.0167992	0.0440606	0.00978261	0.0231179	0.529102	0.00108414	0.0154978	0.410263	0.020935	0.58292002512056928509	0.296477	0.301143	0.127314	0.275066	0.304463	0.664842	1.07221	1.95848	0.94130604172370624383
4230	-3291.0664339085224128	-3306.610316216640058	15.54388230811731475	3.7415087273456602013	0.444409	0.0796313	0.0624523	0.0774781	0.0286442	0.00688606	0.0797516	0.245027	0.0302177	0.0824534	0.0197032	0.0184848	0.00915283	0.0122941	0.541784	0.00371945	0.000945457	0.416839	0.0244177	0.59464801249344334533	0.273768	0.306024	0.146681	0.273526	0.439573	0.765768	1.08434	1.71032	1.1842920505388776498
4240	-3290.1155969523333624	-3309.6820535691931582	19.566456616859916551	2.2090705426472818651	0.240127	0.0537601	0.0756389	0.0850206	0.0246629	0.00903562	0.0549928	0.230836	0.00237001	0.0428735	0.0199711	0.0372502	0.0136035	0.0135256	0.554113	0.0084214	0.00544409	0.390407	0.0280882	0.60407249752253999731	0.300905	0.322343	0.124718	0.252034	0.317016	0.675551	1.07444	1.933	0.89014216134442081252
4250	-3284.5770181059688184	-3301.9513220154435658	17.374303909474811292	2.0681296351373563702	0.52326	0.0501412	0.0366627	0.0724208	0.0249358	0.00327824	0.0605494	0.183373	0.00528385	0.0765517	0.0142037	0.0363763	0.0301835	0.0131483	0.515516	0.00532603	0.00683176	0.452944	0.00623368	0.53101691558510921709	0.289885	0.309529	0.12486	0.275726	0.301274	0.662068	1.0716	1.96505	1.1172200165687333762
4260	-3291.3189985330291165	-3308.4033901878005963	17.084391654771696523	1.4256271067468875291	0.482503	0.056488	0.0149078	0.0658268	0.03227	0.006945	0.0694987	0.225549	0.0301071	0.0834812	0.0129293	0.041432	0.0450319	0.0186313	0.556402	0.0033286	0.00809513	0.407477	0.00606605	0.57530385799793859469	0.303562	0.305278	0.148326	0.242834	0.213601	0.57569	1.04574	2.16497	1.1669696791830570515
4270	-3289.968440656014991	-3308.0343150297021566	18.065874373686686027	2.8174534345951847136	0.356148	0.0596503	0.0225623	0.0808415	0.0374795	0.0161499	0.0695812	0.131952	0.0315522	0.126974	0.0165056	0.0406433	0.01025	0.0166555	0.553629	0.000971897	0.0121379	0.411533	0.00507266	0.56871070722380778761	0.309957	0.297959	0.126329	0.265755	0.374628	0.720892	1.08145	1.82303	1.0002894893380440688
4280	-3284.0323892658789191	-3303.8924542643840141	19.860064998505116307	1.8701428628409706434	0.317801	0.0415592	0.0430645	0.0879787	0.0172338	0.0058257	0.0542005	0.103928	0.0100082	0.0997033	0.0177472	0.0595908	0.0195751	0.0200581	0.54805	0.000571198	0.00582055	0.398387	0.0271134	0.53859169480964952381	0.27575	0.314112	0.134005	0.276133	0.277265	0.640454	1.06637	2.01591	0.87821642033202396149
4290	-3288.3813174862093547	-3304.6672188368684147	16.28590135065914879	3.5754373575682532049	0.543629	0.0559077	0.0390739	0.10284	0.0142941	0.0124734	0.0601346	0.132279	0.0150169	0.0768117	0.00886807	0.0448911	0.0163538	0.0182821	0.63114	0.00036306	0.00720468	0.325478	0.0175319	0.59147278459999741429	0.270181	0.307768	0.117499	0.304552	0.429401	0.759117	1.08419	1.7273	1.1225730771230963967
4300	-3292.4306566048057903	-3308.3606582642869398	15.930001659481169085	3.37371170558219724	0.473189	0.0731376	0.0541352	0.065619	0.0206763	0.0088022	0.0546375	0.0444344	0.00133524	0.294479	0.0274798	0.0423051	0.0130289	0.0114566	0.642827	0.00118703	0.00733809	0.331505	0.00568617	0.62767100612732951159	0.274854	0.297615	0.134074	0.293457	0.416255	0.750324	1.08383	1.74959	1.1732594500859980791
4310	-3281.8726837311623967	-3300.2752325762098735	18.402548845047345338	1.0512769834185038409	0.34008	0.0600943	0.0620637	0.105463	0.0148559	0.00489637	0.0865129	0.171651	0.0101664	0.103286	0.00866487	0.029851	0.024698	0.0248528	0.491186	0.000107767	0.0134337	0.469541	0.000878325	0.52458754532850437879	0.285784	0.292171	0.140378	0.281667	0.14707	0.49164	1.008	2.35329	1.022283245680764896
4320	-3285.6607077704657058	-3301.3104270463009016	15.64971927583480138	1.2491018490644303363	0.486346	0.0631987	0.0620637	0.0884417	0.0215424	0.00395997	0.0655599	0.272428	0.0169529	0.0999623	0.0495224	0.0549292	0.0232472	0.0147906	0.472749	0.000240034	0.00191664	0.486717	0.0235867	0.55879026728884828579	0.289979	0.326204	0.131936	0.251881	0.183838	0.540665	1.03153	2.24397	1.3081542366482579176
4330	-3287.7706725361572353	-3306.9501734920536364	19.179500955896202186	1.2553358663903779746	0.339181	0.0464923	0.0330773	0.06968	0.0145557	0.00790469	0.0622543	0.232068	0.0342377	0.0526792	0.0142384	0.0262889	0.0226965	0.0132222	0.601307	0.0006232	0.018853	0.353263	0.0127322	0.49671096390419416933	0.267563	0.322981	0.133532	0.275924	0.184938	0.542025	1.03212	2.24092	0.95535380809372516531
4340	-3292.51653425907989	-3309.835157070814148	17.318622811734339706	2.0708531398631047082	0.482461	0.0365417	0.0235392	0.0967512	0.0161042	0.00917535	0.0653677	0.153676	0.0662269	0.0908246	0.0202563	0.0512699	0.01045	0.0162603	0.563618	0.00165272	0.0119721	0.399377	0.00712052	0.53745695647091806801	0.289371	0.316768	0.129945	0.263916	0.301588	0.662343	1.07167	1.9644	1.1226434965558196311
4350	-3294.7627029495665738	-3311.7917709452481176	17.029067995681707259	2.1597825939142882845	0.339924	0.0553115	0.0488718	0.126506	0.00868894	0.019444	0.0833217	0.163338	0.0284321	0.201419	0.0106119	0.0514683	0.00937545	0.00775783	0.575084	0.00720519	0.0204451	0.367371	0.0221369	0.59827906082524839881	0.303479	0.301798	0.12552	0.269203	0.31163	0.670996	1.07352	1.94386	1.1467138633115185886
4360	-3286.4110608317196238	-3303.3378899896692928	16.926829157949917715	3.27808913795917789	0.424204	0.0633116	0.0404932	0.0847861	0.0157458	0.00671691	0.062861	0.146504	0.010661	0.150143	0.0205008	0.0288872	0.0258743	0.0098929	0.561174	0.00320826	0.0210885	0.389989	0.0146472	0.60111666671770314085	0.303149	0.303929	0.119558	0.273364	0.409693	0.745849	1.08358	1.76088	1.0806892760577870849
4370	-3293.6383819499624224	-3310.720161821212514	17.081779871249896274	1.2510984481006199864	0.484565	0.0580099	0.0920365	0.0650272	0.0131599	0.0154776	0.0439741	0.208677	0.00154345	0.0941178	0.0359063	0.0268233	0.025688	0.00656803	0.553173	0.00437769	0.0182042	0.385684	0.0319931	0.59372474911101702499	0.307332	0.315302	0.111106	0.26626	0.184191	0.541101	1.03172	2.24299	1.1650059815160094256
4380	-3285.5147159804118928	-3304.8803840416826461	19.365668061270557843	2.0168707905184555251	0.296352	0.0414244	0.0353613	0.0929911	0.0136782	0.00808782	0.0433982	0.243959	0.0115529	0.0543883	0.0298498	0.0239536	0.0257496	0.016179	0.544201	0.0084047	0.003664	0.415173	0.0123784	0.56890155154202770582	0.312292	0.284374	0.1219	0.281434	0.29528	0.656796	1.07041	1.97752	0.92074572024050016505
4390	-3286.9373113109872975	-3303.0531897723199108	16.115878461332449945	1.3938267855222963298	0.614116	0.0627474	0.0603042	0.116127	0.0372185	0.00229929	0.0500716	0.150165	0.00139576	0.0861999	0.0134583	0.0396417	0.0300456	0.00903375	0.547637	0.00305919	0.0063365	0.426206	0.00772746	0.59222507749187591752	0.30496	0.293745	0.1355	0.265795	0.208445	0.569874	1.04353	2.17815	1.2637898118158921168
4400	-3286.5834847202299898	-3303.7803013291404568	17.196816608910463486	2.0218058127470155405	0.434999	0.0590209	0.0445032	0.0928364	0.0375018	0.00492952	0.0452603	0.192699	0.00597633	0.116957	0.0124605	0.0458896	0.0443452	0.0116887	0.517914	0.00371911	0.00384403	0.451326	0.0115084	0.53124782078839150046	0.291392	0.306231	0.139962	0.262415	0.295864	0.657313	1.07053	1.9763	1.1373796622290404112
4410	-3288.9483164541516089	-3304.7668564501782384	15.81853999602680716	1.2910615667441920351	0.50444	0.0548489	0.0647539	0.102164	0.0219891	0.00718026	0.0824574	0.219193	0.004068	0.117325	0.0208176	0.0805766	0.0125039	0.0203657	0.546197	0.00117784	0.00990143	0.419765	0.00259335	0.56746434979728033188	0.304243	0.294475	0.135533	0.265749	0.191169	0.549632	1.03537	2.22383	1.2923174135802739659
4420	-3285.3088259038709111	-3302.8192592320201584	17.510433328149282772	1.5840108225769098382	0.45431	0.0556865	0.0429042	0.0804003	0.0135376	0.00352818	0.100029	0.216386	0.0121057	0.0940283	0.0147213	0.0314862	0.00343531	0.0191323	0.566908	0.00131449	0.0142875	0.398082	0.00027571	0.54591541611312388582	0.282332	0.306912	0.134586	0.27617	0.238013	0.601968	1.055	2.10502	1.1225585357998855152
4430	-3285.8194902938553241	-3302.8703767568672447	17.050886463011885041	1.5886224347410102808	0.497694	0.0360767	0.0298195	0.0895571	0.019268	0.0157427	0.0612176	0.166959	0.0243295	0.123438	0.0335231	0.0390665	0.0317253	0.0168301	0.526595	0.00808854	0.0105979	0.430247	0.00764104	0.51751153629363400022	0.297722	0.298667	0.126099	0.277511	0.238694	0.602672	1.05523	2.10341	1.1684177537174338379
4440	-3288.2938235592632736	-3304.1555156778158562	15.861692118552353392	1.9719562589132466623	0.584124	0.0700214	0.0398055	0.0618692	0.0147858	0.00263968	0.0917042	0.201199	0.00557342	0.110691	0.0434086	0.0373592	0.0101963	0.00944651	0.60195	0.00876334	0.0086002	0.366904	0.0043358	0.57546840310779945327	0.287462	0.293387	0.133239	0.285912	0.289904	0.651998	1.06927	1.98883	1.2733767558714756962
4450	-3288.3323672422029631	-3306.0802386319160178	17.747871389713260726	3.1736058020104667143	0.394817	0.0414847	0.0666622	0.0721058	0.0219434	0.00795122	0.0478675	0.170436	0.0115432	0.0860223	0.0204727	0.0470835	0.0179217	0.00911503	0.646415	0.00308013	0.025683	0.304521	0.0111861	0.57693762839911733042	0.28074	0.294306	0.125209	0.299745	0.402262	0.740709	1.08325	1.77378	1.006310892304558724
4460	-3286.9974187750140118	-3303.2539815263321543	16.256562751318263338	3.8403511082419847789	0.485537	0.043573	0.0440313	0.0912047	0.0177819	0.0120073	0.0595919	0.165961	0.0175554	0.111805	0.0249162	0.0299513	0.00166859	0.00647973	0.448316	0.0101729	0.00480737	0.522963	0.00726056	0.62957424273402728954	0.304998	0.298449	0.148162	0.248391	0.445371	0.769501	1.08439	1.70074	1.1055847608574154162
4470	-3281.6510689103829463	-3299.8121171876973676	18.161048277314645105	2.0515184596255373606	0.361102	0.0490319	0.0504748	0.0886327	0.0187128	0.00178427	0.0495432	0.160947	0.0230523	0.168532	0.0165569	0.0366259	0.0144248	0.0146218	0.497532	0.00742416	0.00283497	0.474284	0.0033024	0.59364385599184821274	0.284069	0.30847	0.145867	0.261594	0.299348	0.660383	1.07123	1.96904	1.0394208872028682933
4480	-3279.6066021150727465	-3298.7784024122975097	19.17180029722458201	2.0567841725895221749	0.341241	0.0481388	0.0544109	0.0789826	0.0160856	0.00879358	0.0436388	0.172304	0.00704835	0.0766461	0.0141773	0.0426477	0.0339554	0.018631	0.467445	0.00448788	0.00994833	0.49188	0.00760768	0.56895836007271105572	0.293704	0.285697	0.155007	0.265592	0.29996	0.660919	1.07135	1.96777	0.93806949283995344491
4490	-3281.2466652536359106	-3298.8741860419449949	17.627520788308963517	1.33064601409783001	0.490725	0.0694329	0.054963	0.0973399	0.0186563	0.0108603	0.0467309	0.134644	0.00869455	0.110348	0.015757	0.0345253	0.0194205	0.0151671	0.50689	0.00471315	0.00723736	0.450769	0.0152227	0.55740519040181335519	0.317826	0.273221	0.137025	0.271927	0.197936	0.557705	1.03871	2.20565	1.1120979782323727747
4500	-3287.4377118198017342	-3305.2141682030214724	17.776456383219720436	0.96018670341410539137	0.322475	0.0466972	0.0421973	0.0649856	0.026009	0.0108603	0.0545562	0.232928	0.00123757	0.183652	0.0135523	0.039974	0.0367476	0.0137736	0.455678	0.0068306	0.0017416	0.505001	0.0169752	0.50818337232250831992	0.309091	0.306663	0.135761	0.248485	0.128943	0.464449	0.993077	2.41353	1.075872023606955219
4510	-3282.746558033067231	-3301.3184354999830248	18.571877466915676536	3.4154010656313160688	0.287736	0.057436	0.0470864	0.0727464	0.0137284	0.00685141	0.0631524	0.16887	0.0160126	0.0844724	0.0171157	0.0498007	0.0209523	0.0136512	0.49555	0.0049547	0.00376216	0.460464	0.0216188	0.5662034291238791095	0.295396	0.299176	0.125194	0.280234	0.419047	0.75221	1.08392	1.74482	0.90596080139186074831
4520	-3290.7725020380971728	-3308.1874992925945662	17.414997254497087908	1.2859061066562760267	0.38725	0.0884309	0.0444002	0.122882	0.0197754	0.00306073	0.0661956	0.157366	0.0116523	0.136259	0.0447519	0.040343	0.0101953	0.0122843	0.506182	0.0034455	0.0239544	0.44656	0.00757421	0.55010329651183553779	0.276728	0.326862	0.138682	0.257729	0.190277	0.548553	1.03491	2.22626	1.1325619437108769283
4530	-3283.4179301008653056	-3300.5277370604121643	17.109806959546595806	2.4927990805855047007	0.376919	0.0552224	0.0555207	0.086855	0.0193487	0.00791629	0.0962718	0.232726	0.0112419	0.124449	0.00875215	0.0285389	0.0143641	0.0153689	0.601901	0.00450985	0.010719	0.36234	0.00516047	0.60141307996978199402	0.279977	0.320971	0.122067	0.276985	0.345773	0.698918	1.07855	1.87676	1.1181260434513946578
4540	-3284.238894337954207	-3298.3494902008442295	14.110595862889772079	1.4129551125485595442	0.760635	0.0692316	0.0711027	0.0946328	0.0203787	0.00566258	0.0565724	0.173884	0.00590456	0.140292	0.0139711	0.0352766	0.0168098	0.0154971	0.455735	0.00303041	0.00969465	0.511432	0.00461074	0.5392504069767238839	0.280315	0.304215	0.14816	0.267311	0.211557	0.573396	1.04487	2.17017	1.4643545501059522795
4550	-3289.6397914473577657	-3306.1743901396166621	16.534598692258747121	0.95002126688620658346	0.510311	0.0840784	0.0724473	0.0673698	0.0244774	0.00871132	0.0530668	0.213246	0.0110021	0.0467804	0.0147839	0.067137	0.0254313	0.0147712	0.478816	0.00268505	0.00439156	0.490922	0.00841462	0.48950013764450422959	0.279303	0.285237	0.156242	0.279218	0.126877	0.461196	0.991199	2.42073	1.1988422856699063601
4560	-3286.1899084220708573	-3304.2388240955633592	18.048915673492377465	1.1878933652316443492	0.415965	0.0584129	0.0537247	0.0820504	0.0127873	0.0111836	0.0613238	0.256249	0.0202888	0.0557167	0.0172791	0.0135951	0.00746219	0.0146154	0.463347	0.000725074	0.00885171	0.511425	0.00103582	0.59508503583922622848	0.266241	0.326513	0.142652	0.264594	0.172852	0.526761	1.02529	2.2751	1.0660387466486878072
4570	-3283.6976761647797503	-3300.1337488827521156	16.43607271797263536	0.98244406079987167679	0.400001	0.0471568	0.0574389	0.0848586	0.0195495	0.00753772	0.0682762	0.269904	0.0441039	0.166021	0.025433	0.00531626	0.0168192	0.0160686	0.459464	0.000556374	0.0141619	0.502955	0.00679432	0.55248587471476362509	0.289447	0.31019	0.133365	0.266998	0.133438	0.471411	0.997029	2.39812	1.212415991164515372
4580	-3290.218879592166104	-3306.9397524897717631	16.720872897605826068	1.2099831832814609278	0.488177	0.0565246	0.0534737	0.0798985	0.0258978	0.00501245	0.074529	0.205082	0.0421271	0.0951668	0.0257279	0.014681	0.0334353	0.0209796	0.573782	0.000438176	0.000905515	0.386346	0.0175495	0.53987562923365040035	0.255622	0.31237	0.132352	0.299656	0.176857	0.531897	1.02763	2.26361	1.1997332297791412081
